ID_PEDIDO,CLIENTE,ID_PRODUCTOS,PRODUCTO,FOTO_URL,ID_VENDEDOR,VENDEDOR,FOTO_VENDEDOR,CANTIDAD,PRECIO_COMPRA,PRECIO_VENTAS,FECHA_HORA
1337,maria gArciA,13,Pendientes de Diamantes en Oro Blanco 14k,https://i.pinimg.com/originals/ef/2f/1e/ef2f1e78cb0658f1626038cefbdca0f7.png,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,88,352.49,500,8/31/2023
1338,pEDRO GÓmez,14,Anillos de Compromiso con Diamante,https://www.elrubi.es/wp-content/uploads/2019/03/Anillo-de-compromiso-con-piedra-diamante-1.png,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,60,938.42,1100,9/1/2023
1339,maria gArciA,15,Brazaletes de Cuero con Detalles en Plata,https://global.zancangioielli.com/11031-large_default/pulsera-zancan-de-plata-y-piel-con-pluma.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,66,572.95,800,9/2/2023
1340,maría péRez,16,Relojes de Plata con Correa de Cuero,https://festina.cl/22062-large_default/timeless-chronograph-f16760-7-con-esfera-azul.jpg,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,79,1667.47,2200,9/3/2023
1341,Juan péRez,17,Broches de Oro con Piedras Preciosas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-elegant-brooch-designs-timeless-accessories-vintage-collection-a-walk-through-history-png-image_12712617.png,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,79,216.19,300,9/4/2023
1342,maría péRez,18,Anillos de Moda con Gemas Coloridas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-an-artistic-ring-with-colorful-stones-depicted-in-a-vector-illustration-png-image_12776160.png,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,100,1063.04,1500,9/5/2023
1343,soFíA herNANdez,19,Collares de Perlas Naturales,https://yanesmadrid.com/10619-large_default/collar-bolzano-perlas-plata-dorada.jpg,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,79,757.81,950,9/6/2023
1344,loreNa MarTInEz,20,Cadenas de Oro con Colgantes Personalizados,https://www.joyeriasanchez.com/50236-large_default/gargantilla-visalia-personalizada-oro-18k.jpg,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,65,211.41,300,9/7/2023
1345,aNa rODRigUEZ,1,ANilloS de ORO 18k,https://i.pinimg.com/originals/99/f6/cc/99f6cc0f226be0aa4d25ea9959e06099.png,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,52,1483.61,2000,9/8/2023
1346,luis rodRIGUEZ,2,aReTes de PLATA 925,https://baroqoficial.com/cdn/shop/products/Aretesdeplata925.png?v=1643904073&width=2048,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,63,1049.51,1300,9/9/2023
1347,CARlos lOpEz,3,bRazaleteS de ORO BLANCO 14k,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ozli-slavomir/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,54,966.38,1200,9/10/2023
1348,CARlos lOpEz,4,CoLLaRes de ORO AMARILLO 18k con DIAMANTES,https://img.edenly.com/pt/40/precioso-secreto-n8__8047249_1.png,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,65,938.42,1100,9/11/2023
1349,CARlos lOpEz,5,pUlseraS de PLATA RODIADA 925,https://correos-marketplace.ams3.cdn.digitaloceanspaces.com/prod-new/uploads/correos-marketplace-shop/1/product/19490-lejvsx6d-nicte-pulsera-turquesa-de-plata-de-ley-925-pulsera-de-capas-pulsera-de-cuentas-apiladas-pulsera-delgada-para-mujeres-pulsera-de-hebras-joyeria-de-plata-2.png,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,87,1053.78,1500,9/12/2023
1350,marta garCIa,6,broches de PLATINO con PIEDRAS PRECIO$AS,https://png.pngtree.com/png-clipart/20240206/original/pngtree-jewelry-and-bijouterie-items-showcased-on-a-white-background-featuring-hairpins-png-image_14247926.png,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,54,645.7,900,9/13/2023
1351,maría péRez,7,caDEnas de ORO ROSA 10k,https://russiangold.com/78813-large_default/amarillo-italiano-14k-585-oro-nuevo-figaro-cadena-solida-cc042y.jpg,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,81,1063.04,1500,9/14/2023
1352,aNa rODRigUEZ,8,TObilleRas de ORO AMARILLO 14k,https://www.joseluisjoyerias.com/adm/files/FOTOS/PULSERA_ORO_JOSELUIS_718SPU24FK481A19_1.webp,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,57,938.42,1100,9/15/2023
1353,lUiSA GóMeZ,9,CHARms de PLATA 925 CON INICIALES,https://www.maldonjewellery.co.uk/120085-superlarge_default_2x/dije-de-plata-de-ley-con-inicial-de-la-letra-a-en-clip-de-langosta-925-x-1-dijes-de-letras.jpg,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,81,836.75,1000,9/16/2023
1354,JOsé MARTINEZ,10,meDalLoneS de ORO 18k CON FOTO,https://russiangold.com/111274-product_zoom/colgante-de-oro-rosa-rojo-14k-585-carretera-de-medusa-griega-cpn053r.jpg,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,47,966.38,1200,9/17/2023
1355,maria gArciA,11,Relojes de Oro Amarillo 18k,https://zlotychlopak.pl/104676-large_default/amarillo-14k-585-oro-reloj-de-pulsera-para-senora-geneve-lw078ydglbw008y.jpg,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,59,638.27,800,9/18/2023
1356,PEDro marTInEz,12,Cufflinks de Plata 925,https://www.mesaregalos.mx/wp-content/uploads/2021/08/Cufflinks_20Pliage_20_20Sterling_20silver_06753810000001_STQP.png,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,82,1265.2,1800,9/19/2023
1357,SARa MarTinez,13,Pendientes de Diamantes en Oro Blanco 14k,https://i.pinimg.com/originals/ef/2f/1e/ef2f1e78cb0658f1626038cefbdca0f7.png,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,73,352.49,500,9/20/2023
1358,JuaN LopEZ,14,Anillos de Compromiso con Diamante,https://www.elrubi.es/wp-content/uploads/2019/03/Anillo-de-compromiso-con-piedra-diamante-1.png,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,81,938.42,1100,9/21/2023
1359,lUiSA GóMeZ,15,Brazaletes de Cuero con Detalles en Plata,https://global.zancangioielli.com/11031-large_default/pulsera-zancan-de-plata-y-piel-con-pluma.jpg,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,55,572.95,800,9/22/2023
1360,Marta fErNAndez,16,Relojes de Plata con Correa de Cuero,https://festina.cl/22062-large_default/timeless-chronograph-f16760-7-con-esfera-azul.jpg,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,61,1667.47,2200,9/23/2023
1361,luis rodRIGUEZ,17,Broches de Oro con Piedras Preciosas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-elegant-brooch-designs-timeless-accessories-vintage-collection-a-walk-through-history-png-image_12712617.png,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,46,216.19,300,9/24/2023
1362,ANA MartineZ,18,Anillos de Moda con Gemas Coloridas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-an-artistic-ring-with-colorful-stones-depicted-in-a-vector-illustration-png-image_12776160.png,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,94,1063.04,1500,9/25/2023
1363,lOREna RamIREz,19,Collares de Perlas Naturales,https://yanesmadrid.com/10619-large_default/collar-bolzano-perlas-plata-dorada.jpg,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,52,757.81,950,9/26/2023
1364,JOsé MARTINEZ,20,Cadenas de Oro con Colgantes Personalizados,https://www.joyeriasanchez.com/50236-large_default/gargantilla-visalia-personalizada-oro-18k.jpg,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,89,211.41,300,9/27/2023
1365,ANA MartineZ,1,ANilloS de ORO 18k,https://i.pinimg.com/originals/99/f6/cc/99f6cc0f226be0aa4d25ea9959e06099.png,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,75,1483.61,2000,9/28/2023
1366,marta garCIa,2,aReTes de PLATA 925,https://baroqoficial.com/cdn/shop/products/Aretesdeplata925.png?v=1643904073&width=2048,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,92,1049.51,1300,9/29/2023
1367,lUIS GarCíA,3,bRazaleteS de ORO BLANCO 14k,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ozli-slavomir/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,80,966.38,1200,9/30/2023
1368,ANA MartineZ,4,CoLLaRes de ORO AMARILLO 18k con DIAMANTES,https://img.edenly.com/pt/40/precioso-secreto-n8__8047249_1.png,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,57,938.42,1100,10/1/2023
1369,DAviD hernandez,5,pUlseraS de PLATA RODIADA 925,https://correos-marketplace.ams3.cdn.digitaloceanspaces.com/prod-new/uploads/correos-marketplace-shop/1/product/19490-lejvsx6d-nicte-pulsera-turquesa-de-plata-de-ley-925-pulsera-de-capas-pulsera-de-cuentas-apiladas-pulsera-delgada-para-mujeres-pulsera-de-hebras-joyeria-de-plata-2.png,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,77,1053.78,1500,10/2/2023
1370,DAviD hernandez,6,broches de PLATINO con PIEDRAS PRECIO$AS,https://png.pngtree.com/png-clipart/20240206/original/pngtree-jewelry-and-bijouterie-items-showcased-on-a-white-background-featuring-hairpins-png-image_14247926.png,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,90,645.7,900,10/3/2023
1371,CARLOS fErnÁnDEz,7,caDEnas de ORO ROSA 10k,https://russiangold.com/78813-large_default/amarillo-italiano-14k-585-oro-nuevo-figaro-cadena-solida-cc042y.jpg,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,56,1063.04,1500,10/4/2023
1372,luis rodRIGUEZ,8,TObilleRas de ORO AMARILLO 14k,https://www.joseluisjoyerias.com/adm/files/FOTOS/PULSERA_ORO_JOSELUIS_718SPU24FK481A19_1.webp,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,90,938.42,1100,10/5/2023
1373,Marta fErNAndez,9,CHARms de PLATA 925 CON INICIALES,https://www.maldonjewellery.co.uk/120085-superlarge_default_2x/dije-de-plata-de-ley-con-inicial-de-la-letra-a-en-clip-de-langosta-925-x-1-dijes-de-letras.jpg,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,69,836.75,1000,10/6/2023
1374,ANA MartineZ,10,meDalLoneS de ORO 18k CON FOTO,https://russiangold.com/111274-product_zoom/colgante-de-oro-rosa-rojo-14k-585-carretera-de-medusa-griega-cpn053r.jpg,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,50,966.38,1200,10/7/2023
1375,CARLOS fErnÁnDEz,11,Relojes de Oro Amarillo 18k,https://zlotychlopak.pl/104676-large_default/amarillo-14k-585-oro-reloj-de-pulsera-para-senora-geneve-lw078ydglbw008y.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,59,638.27,800,10/8/2023
1376,loreNa MarTInEz,12,Cufflinks de Plata 925,https://www.mesaregalos.mx/wp-content/uploads/2021/08/Cufflinks_20Pliage_20_20Sterling_20silver_06753810000001_STQP.png,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,76,1265.2,1800,10/9/2023
1377,AnA lOpEZ,13,Pendientes de Diamantes en Oro Blanco 14k,https://i.pinimg.com/originals/ef/2f/1e/ef2f1e78cb0658f1626038cefbdca0f7.png,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,80,352.49,500,10/10/2023
1378,JuaN LopEZ,14,Anillos de Compromiso con Diamante,https://www.elrubi.es/wp-content/uploads/2019/03/Anillo-de-compromiso-con-piedra-diamante-1.png,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,47,938.42,1100,10/11/2023
1379,loreNa MarTInEz,15,Brazaletes de Cuero con Detalles en Plata,https://global.zancangioielli.com/11031-large_default/pulsera-zancan-de-plata-y-piel-con-pluma.jpg,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,52,572.95,800,10/12/2023
1380,maria gArciA,16,Relojes de Plata con Correa de Cuero,https://festina.cl/22062-large_default/timeless-chronograph-f16760-7-con-esfera-azul.jpg,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,79,1667.47,2200,10/13/2023
1381,lUiSA GóMeZ,17,Broches de Oro con Piedras Preciosas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-elegant-brooch-designs-timeless-accessories-vintage-collection-a-walk-through-history-png-image_12712617.png,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,45,216.19,300,10/14/2023
1382,DAviD hernandez,18,Anillos de Moda con Gemas Coloridas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-an-artistic-ring-with-colorful-stones-depicted-in-a-vector-illustration-png-image_12776160.png,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,51,1063.04,1500,10/15/2023
1383,JuaN LopEZ,19,Collares de Perlas Naturales,https://yanesmadrid.com/10619-large_default/collar-bolzano-perlas-plata-dorada.jpg,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,70,757.81,950,10/16/2023
1384,lOREna RamIREz,20,Cadenas de Oro con Colgantes Personalizados,https://www.joyeriasanchez.com/50236-large_default/gargantilla-visalia-personalizada-oro-18k.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,75,211.41,300,10/17/2023
1385,Juan péRez,1,ANilloS de ORO 18k,https://i.pinimg.com/originals/99/f6/cc/99f6cc0f226be0aa4d25ea9959e06099.png,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,52,1483.61,2000,10/18/2023
1386,AnA lOpEZ,2,aReTes de PLATA 925,https://baroqoficial.com/cdn/shop/products/Aretesdeplata925.png?v=1643904073&width=2048,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,70,1049.51,1300,10/19/2023
1387,Juan péRez,3,bRazaleteS de ORO BLANCO 14k,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ozli-slavomir/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,89,966.38,1200,10/20/2023
1388,AnA lOpEZ,4,CoLLaRes de ORO AMARILLO 18k con DIAMANTES,https://img.edenly.com/pt/40/precioso-secreto-n8__8047249_1.png,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,79,938.42,1100,10/21/2023
1389,daVid ramIREZ,5,pUlseraS de PLATA RODIADA 925,https://correos-marketplace.ams3.cdn.digitaloceanspaces.com/prod-new/uploads/correos-marketplace-shop/1/product/19490-lejvsx6d-nicte-pulsera-turquesa-de-plata-de-ley-925-pulsera-de-capas-pulsera-de-cuentas-apiladas-pulsera-delgada-para-mujeres-pulsera-de-hebras-joyeria-de-plata-2.png,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,47,1053.78,1500,10/22/2023
1390,pEDRO GÓmez,6,broches de PLATINO con PIEDRAS PRECIO$AS,https://png.pngtree.com/png-clipart/20240206/original/pngtree-jewelry-and-bijouterie-items-showcased-on-a-white-background-featuring-hairpins-png-image_14247926.png,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,90,645.7,900,10/23/2023
1391,lUIS GarCíA,7,caDEnas de ORO ROSA 10k,https://russiangold.com/78813-large_default/amarillo-italiano-14k-585-oro-nuevo-figaro-cadena-solida-cc042y.jpg,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,81,1063.04,1500,10/24/2023
1392,JOsé MARTINEZ,8,TObilleRas de ORO AMARILLO 14k,https://www.joseluisjoyerias.com/adm/files/FOTOS/PULSERA_ORO_JOSELUIS_718SPU24FK481A19_1.webp,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,77,938.42,1100,10/25/2023
1393,CARlos lOpEz,9,CHARms de PLATA 925 CON INICIALES,https://www.maldonjewellery.co.uk/120085-superlarge_default_2x/dije-de-plata-de-ley-con-inicial-de-la-letra-a-en-clip-de-langosta-925-x-1-dijes-de-letras.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,66,836.75,1000,10/26/2023
1394,lUIS GarCíA,10,meDalLoneS de ORO 18k CON FOTO,https://russiangold.com/111274-product_zoom/colgante-de-oro-rosa-rojo-14k-585-carretera-de-medusa-griega-cpn053r.jpg,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,47,966.38,1200,10/27/2023
1395,PEDro marTInEz,11,Relojes de Oro Amarillo 18k,https://zlotychlopak.pl/104676-large_default/amarillo-14k-585-oro-reloj-de-pulsera-para-senora-geneve-lw078ydglbw008y.jpg,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,47,638.27,800,10/28/2023
1396,carLos RodríGuEZ,12,Cufflinks de Plata 925,https://www.mesaregalos.mx/wp-content/uploads/2021/08/Cufflinks_20Pliage_20_20Sterling_20silver_06753810000001_STQP.png,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,51,1265.2,1800,10/29/2023
1397,Juan péRez,13,Pendientes de Diamantes en Oro Blanco 14k,https://i.pinimg.com/originals/ef/2f/1e/ef2f1e78cb0658f1626038cefbdca0f7.png,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,79,352.49,500,10/30/2023
1398,carLos RodríGuEZ,14,Anillos de Compromiso con Diamante,https://www.elrubi.es/wp-content/uploads/2019/03/Anillo-de-compromiso-con-piedra-diamante-1.png,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,65,938.42,1100,10/31/2023
1399,PEDro marTInEz,15,Brazaletes de Cuero con Detalles en Plata,https://global.zancangioielli.com/11031-large_default/pulsera-zancan-de-plata-y-piel-con-pluma.jpg,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,57,572.95,800,11/1/2023
1400,SARa MarTinez,16,Relojes de Plata con Correa de Cuero,https://festina.cl/22062-large_default/timeless-chronograph-f16760-7-con-esfera-azul.jpg,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,72,1667.47,2200,11/2/2023
1401,luis rodRIGUEZ,17,Broches de Oro con Piedras Preciosas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-elegant-brooch-designs-timeless-accessories-vintage-collection-a-walk-through-history-png-image_12712617.png,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,62,216.19,300,11/3/2023
1402,marta garCIa,18,Anillos de Moda con Gemas Coloridas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-an-artistic-ring-with-colorful-stones-depicted-in-a-vector-illustration-png-image_12776160.png,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,76,1063.04,1500,11/4/2023
1403,soFíA herNANdez,19,Collares de Perlas Naturales,https://yanesmadrid.com/10619-large_default/collar-bolzano-perlas-plata-dorada.jpg,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,65,757.81,950,11/5/2023
1404,Juan péRez,20,Cadenas de Oro con Colgantes Personalizados,https://www.joyeriasanchez.com/50236-large_default/gargantilla-visalia-personalizada-oro-18k.jpg,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,78,211.41,300,11/6/2023
1405,JoSé feRnanDEZ,1,ANilloS de ORO 18k,https://i.pinimg.com/originals/99/f6/cc/99f6cc0f226be0aa4d25ea9959e06099.png,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,71,1483.61,2000,11/7/2023
1406,ANA MartineZ,2,aReTes de PLATA 925,https://baroqoficial.com/cdn/shop/products/Aretesdeplata925.png?v=1643904073&width=2048,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,55,1049.51,1300,11/8/2023
1407,Marta fErNAndez,3,bRazaleteS de ORO BLANCO 14k,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ozli-slavomir/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,57,966.38,1200,11/9/2023
1408,CARLOS fErnÁnDEz,4,CoLLaRes de ORO AMARILLO 18k con DIAMANTES,https://img.edenly.com/pt/40/precioso-secreto-n8__8047249_1.png,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,66,938.42,1100,11/10/2023
1409,maria gArciA,5,pUlseraS de PLATA RODIADA 925,https://correos-marketplace.ams3.cdn.digitaloceanspaces.com/prod-new/uploads/correos-marketplace-shop/1/product/19490-lejvsx6d-nicte-pulsera-turquesa-de-plata-de-ley-925-pulsera-de-capas-pulsera-de-cuentas-apiladas-pulsera-delgada-para-mujeres-pulsera-de-hebras-joyeria-de-plata-2.png,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,100,1053.78,1500,11/11/2023
1410,SARa MarTinez,6,broches de PLATINO con PIEDRAS PRECIO$AS,https://png.pngtree.com/png-clipart/20240206/original/pngtree-jewelry-and-bijouterie-items-showcased-on-a-white-background-featuring-hairpins-png-image_14247926.png,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,72,645.7,900,11/12/2023
1411,pEDRO GÓmez,7,caDEnas de ORO ROSA 10k,https://russiangold.com/78813-large_default/amarillo-italiano-14k-585-oro-nuevo-figaro-cadena-solida-cc042y.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,93,1063.04,1500,11/13/2023
1412,CARlos lOpEz,8,TObilleRas de ORO AMARILLO 14k,https://www.joseluisjoyerias.com/adm/files/FOTOS/PULSERA_ORO_JOSELUIS_718SPU24FK481A19_1.webp,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,50,938.42,1100,11/14/2023
1413,Juan péRez,9,CHARms de PLATA 925 CON INICIALES,https://www.maldonjewellery.co.uk/120085-superlarge_default_2x/dije-de-plata-de-ley-con-inicial-de-la-letra-a-en-clip-de-langosta-925-x-1-dijes-de-letras.jpg,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,97,836.75,1000,11/15/2023
1414,carLos RodríGuEZ,10,meDalLoneS de ORO 18k CON FOTO,https://russiangold.com/111274-product_zoom/colgante-de-oro-rosa-rojo-14k-585-carretera-de-medusa-griega-cpn053r.jpg,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,88,966.38,1200,11/16/2023
1415,aNa rODRigUEZ,11,Relojes de Oro Amarillo 18k,https://zlotychlopak.pl/104676-large_default/amarillo-14k-585-oro-reloj-de-pulsera-para-senora-geneve-lw078ydglbw008y.jpg,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,48,638.27,800,11/17/2023
1416,maria gArciA,12,Cufflinks de Plata 925,https://www.mesaregalos.mx/wp-content/uploads/2021/08/Cufflinks_20Pliage_20_20Sterling_20silver_06753810000001_STQP.png,10008,Juan Gabriel,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png,64,1265.2,1800,11/18/2023
1417,ANA MartineZ,13,Pendientes de Diamantes en Oro Blanco 14k,https://i.pinimg.com/originals/ef/2f/1e/ef2f1e78cb0658f1626038cefbdca0f7.png,10009,Carlos Santos,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png,70,352.49,500,11/19/2023
1418,daVid ramIREZ,14,Anillos de Compromiso con Diamante,https://www.elrubi.es/wp-content/uploads/2019/03/Anillo-de-compromiso-con-piedra-diamante-1.png,10001,Juan Perez,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png,71,938.42,1100,11/20/2023
1419,CARlos lOpEz,15,Brazaletes de Cuero con Detalles en Plata,https://global.zancangioielli.com/11031-large_default/pulsera-zancan-de-plata-y-piel-con-pluma.jpg,10002,Maria Vizcaino,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png,87,572.95,800,11/21/2023
1420,soFíA herNANdez,16,Relojes de Plata con Correa de Cuero,https://festina.cl/22062-large_default/timeless-chronograph-f16760-7-con-esfera-azul.jpg,10003,Ana Santana,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png,77,1667.47,2200,11/22/2023
1421,Juan péRez,17,Broches de Oro con Piedras Preciosas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-elegant-brooch-designs-timeless-accessories-vintage-collection-a-walk-through-history-png-image_12712617.png,10004,Luis Diaz,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png,70,216.19,300,11/23/2023
1422,carLos RodríGuEZ,18,Anillos de Moda con Gemas Coloridas,https://png.pngtree.com/png-vector/20240705/ourmid/pngtree-an-artistic-ring-with-colorful-stones-depicted-in-a-vector-illustration-png-image_12776160.png,10005,Sofia Bergara,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png,89,1063.04,1500,11/24/2023
1423,Juan péRez,19,Collares de Perlas Naturales,https://yanesmadrid.com/10619-large_default/collar-bolzano-perlas-plata-dorada.jpg,10006,Jorge Ramos,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png,62,757.81,950,11/25/2023
1424,carLos RodríGuEZ,20,Cadenas de Oro con Colgantes Personalizados,https://www.joyeriasanchez.com/50236-large_default/gargantilla-visalia-personalizada-oro-18k.jpg,10007,Juan Comila,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png,58,211.41,300,11/26/2023
