ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
10959,2024-01-05,20,Elena Gabrie,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,7,Huevos,35,55,37,2355.79,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
10960,2024-06-07,23,Andrés Ramos,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,13,Pescado,50,70,92,6704.04,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10961,2024-04-02,21,Javier Diaz,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,1,Leche,50,70,66,3786.42,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10962,2024-01-26,26,Patricia Vizcaino,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,4,Pan integral,40,60,94,8937.52,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
10963,2024-03-02,15,Diego Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,13,Pescado,50,70,38,2903.2,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10964,2024-04-30,8,Ana Gabrie,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,14,Queso,65,85,87,5798.55,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10965,2024-06-06,16,Paula Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,1,Leche,50,70,11,1062.71,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
10966,2024-04-21,23,Andrés Ramos,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,1,Leche,50,70,67,6332.17,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
10967,2024-02-02,26,Patricia Vizcaino,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,8,Yogur,30,50,65,6192.55,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
10968,2024-03-24,18,Marta Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,11,Verduras frescas,15,35,34,2902.24,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10969,2024-04-20,15,Diego Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,10,Agua potable,10,30,36,1890.72,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10970,2024-06-30,3,José Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,1,Leche,50,70,25,2333.0,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10971,2024-01-04,13,Pablo Perez,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,7,Huevos,35,55,11,953.37,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
10972,2024-05-09,1,Alejandro Perez,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,10,Agua potable,10,30,10,528.5,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10973,2024-01-31,14,Isabel Vizcaino,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,7,Huevos,35,55,20,1778.0,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10974,2024-02-07,8,Ana Gabrie,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,1,Leche,50,70,88,6812.96,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10975,2024-06-07,23,Andrés Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,82,5908.92,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
10976,2024-05-07,29,Sergio Bergara,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,5,Aceite,45,65,81,6008.58,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10977,2024-06-05,18,Marta Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,10,Agua potable,10,30,5,268.95,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10978,2024-01-15,12,Sofía Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,10,Agua potable,10,30,35,2697.8,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10979,2024-04-11,17,Francisco Bergara,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,9,Aceite de oliva,60,80,3,298.77,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10980,2024-06-28,12,Sofía Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,15,Miel,75,95,53,2865.71,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10981,2024-01-21,27,David Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,14,Queso,65,85,60,4981.2,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10982,2024-05-16,11,Miguel Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,7,Huevos,35,55,78,6308.64,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
10983,2024-02-03,9,Luis Diaz,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,1,Leche,50,70,49,2718.03,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10984,2024-03-02,6,Lucía Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,6,Arroz,25,45,69,4640.25,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10985,2024-01-21,8,Ana Gabrie,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,14,Queso,65,85,5,304.05,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10986,2024-04-01,27,David Santana,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,15,Miel,75,95,83,5145.17,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10987,2024-06-19,19,Antonio Comila,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,100,7914.0,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
10988,2024-01-21,26,Patricia Vizcaino,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,10,Agua potable,10,30,74,6562.32,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
10989,2024-03-18,24,Claudia Comila,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,4,Pan integral,40,60,40,3118.0,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10990,2024-02-19,9,Luis Diaz,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,12,Carne de pollo,55,75,19,1118.72,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
10991,2024-05-27,13,Pablo Perez,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,11,Verduras frescas,15,35,24,2078.88,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10992,2024-01-06,7,Juan Comila,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,11,Verduras frescas,15,35,84,5816.16,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
10993,2024-03-10,18,Marta Ramos,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,6,Arroz,25,45,78,7252.44,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
10994,2024-01-04,11,Miguel Ramos,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,5,Aceite,45,65,74,5814.18,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
10995,2024-04-07,13,Pablo Perez,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,46,2580.6,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10996,2024-06-25,10,Carmen Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,9,Aceite de oliva,60,80,65,3302.65,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
10997,2024-05-26,2,María Vizcaino,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,3,Frutas frescas,20,40,32,2837.12,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
10998,2024-06-29,1,Alejandro Perez,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,2,Legumbres,30,50,2,105.78,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
10999,2024-05-09,10,Carmen Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,7,Huevos,35,55,62,4363.56,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
11000,2024-05-21,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,6,Arroz,25,45,39,2430.87,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
11001,2024-04-13,11,Miguel Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,3,Frutas frescas,20,40,24,2109.6,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
11002,2024-02-07,4,Laura Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,9,Aceite de oliva,60,80,66,4804.14,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11003,2024-02-19,2,María Vizcaino,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,5,261.75,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
11004,2024-06-11,5,Carlos Bergara,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,11,Verduras frescas,15,35,33,2122.23,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
11005,2024-01-03,27,David Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,13,Pescado,50,70,42,4047.96,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
11006,2024-05-12,9,Luis Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,8,Yogur,30,50,95,5599.3,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
11007,2024-01-15,10,Carmen Santana,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,10,Agua potable,10,30,46,4320.32,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
11008,2024-01-15,13,Pablo Perez,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,10,Agua potable,10,30,73,6064.11,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
11009,2024-03-28,16,Paula Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,12,Carne de pollo,55,75,42,2300.76,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
11010,2024-06-11,8,Ana Gabrie,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,4,Pan integral,40,60,81,8083.8,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
11011,2024-02-23,19,Antonio Comila,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,59,5429.18,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
11012,2024-04-01,19,Antonio Comila,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,7,Huevos,35,55,1,94.55,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11013,2024-01-07,11,Miguel Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,13,Pescado,50,70,49,4581.5,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
11014,2024-04-29,25,Manuel Perez,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,11,Verduras frescas,15,35,70,4624.9,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11015,2024-06-14,10,Carmen Santana,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,3,Frutas frescas,20,40,98,8005.62,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11016,2024-04-30,21,Javier Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,4,Pan integral,40,60,78,6185.4,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11017,2024-03-05,11,Miguel Ramos,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,11,Verduras frescas,15,35,61,5685.2,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11018,2024-01-24,17,Francisco Bergara,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,8,Yogur,30,50,65,6488.95,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11019,2024-03-05,16,Paula Diaz,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,8,Yogur,30,50,16,1016.32,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11020,2024-04-18,17,Francisco Bergara,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,7,Huevos,35,55,53,3341.12,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11021,2024-02-09,3,José Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,12,Carne de pollo,55,75,48,4662.72,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11022,2024-04-30,22,Sara Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,92,7482.36,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11023,2024-01-25,2,María Vizcaino,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,1,Leche,50,70,71,6050.62,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11024,2024-01-08,28,Teresa Diaz,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,12,Carne de pollo,55,75,5,438.15,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11025,2024-03-28,6,Lucía Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,4,Pan integral,40,60,31,2735.44,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
11026,2024-02-22,15,Diego Santana,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,13,Pescado,50,70,86,7967.9,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11027,2024-05-12,13,Pablo Perez,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,5,Aceite,45,65,21,1964.97,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11028,2024-02-03,23,Andrés Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,6,Arroz,25,45,72,4464.72,https://hudamar.com.ar/wp-content/uploads/2023/10/55d62459-872f-44fd-b13f-b8dec6a18061.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
11029,2024-01-19,12,Sofía Comila,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,3,Frutas frescas,20,40,46,3951.4,https://www.elmonaguillo.com/images/productos/frutas_deshidratadas/10.1_frutas_deshidratadas.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11030,2024-04-21,27,David Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,54,3613.68,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
11031,2024-05-26,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,9,Aceite de oliva,60,80,29,1977.8,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11032,2024-06-28,4,Laura Diaz,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,13,Pescado,50,70,18,1185.48,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
11033,2024-03-14,5,Carlos Bergara,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,9,Aceite de oliva,60,80,91,7068.88,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
11034,2024-03-18,24,Claudia Comila,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,2,Legumbres,30,50,13,1138.67,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
11035,2024-06-22,1,Alejandro Perez,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,5,Aceite,45,65,1,79.51,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11036,2024-02-25,21,Javier Diaz,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,8,Yogur,30,50,11,817.19,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
11037,2024-04-16,22,Sara Santana,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,80,7588.8,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
11038,2024-01-19,13,Pablo Perez,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,7,Huevos,35,55,82,8081.92,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
11039,2024-02-20,4,Laura Diaz,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,2,Legumbres,30,50,53,3294.48,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
11040,2024-06-14,3,José Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,7,Huevos,35,55,80,4590.4,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
11041,2024-04-19,8,Ana Gabrie,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,4,Pan integral,40,60,50,2533.5,https://dinkel.es/wp-content/uploads/2020/05/1231-G-Vollkorn-Saatenbrot-molde-15-kg-min.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
11042,2024-04-25,6,Lucía Ramos,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,14,Queso,65,85,91,8937.11,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
